paper,repo,found
depthwise separable convolutions for neural machine translation,https://github.com/outcastofmusic/quick-nlp,Y
neural semantic encoders,https://github.com/saraswat/munkhdalai-nse,Y
neural semantic encoders,https://github.com/Smerity/keras_snli,Y
convolutional 2d knowledge graph embeddings,https://github.com/TimDettmers/ConvE,Y
tucker: tensor factorization for knowledge graph completion,https://github.com/ibalazevic/TuckER,Y
hypernetwork knowledge graph embeddings,https://github.com/ibalazevic/HypER,Y
canonical tensor decomposition for knowledge base completion,https://github.com/facebookresearch/kbc,Y
simple embedding for link prediction in knowledge graphs,https://github.com/Mehran-k/SimplE,N
analogical inference for multi-relational embeddings,https://github.com/quark0/ANALOGY,Y
embedding entities and relations for learning and inference in knowledge bases,https://github.com/facebookresearch/PyTorch-BigGraph,N
predicting semantic relations using global graph properties,https://github.com/yuvalpinter/m3gm,N
multi-task graph autoencoders,https://github.com/vuptran/graph-representation-learning,Y
variational graph auto-encoders,https://github.com/tkipf/gae,Y
esrgan: enhanced super-resolution generative adversarial networks,https://github.com/xinntao/ESRGAN,Y
esrgan: enhanced super-resolution generative adversarial networks,https://github.com/fenghansen/ESRGAN-Keras,Y
esrgan: enhanced super-resolution generative adversarial networks,https://github.com/xinntao/BasicSR,N
a fully progressive approach to single-image super-resolution,https://github.com/singnet/super-resolution-service,N
a fully progressive approach to single-image super-resolution,https://github.com/fperazzi/proSR,Y
image super-resolution using very deep residual channel attention networks,https://github.com/ChaofWang/AWSRN,N
image super-resolution using very deep residual channel attention networks,https://github.com/yulunzhang/RCAN,Y
image super-resolution using very deep residual channel attention networks,https://github.com/shesay-noway/Super-Resolution-RCAN,Y
enhanced deep residual networks for single image super-resolution,https://github.com/shimo8810/NTIRE2017,Y
enhanced deep residual networks for single image super-resolution,https://github.com/thstkdgus35/EDSR-PyTorch,Y
enhanced deep residual networks for single image super-resolution,https://github.com/krasserm/wdsr,Y
enhanced deep residual networks for single image super-resolution,https://github.com/markmaxt/VideoSR,Y
enhanced deep residual networks for single image super-resolution,https://github.com/jamesgolden1/mri_super_resolution,Y
enhanced deep residual networks for single image super-resolution,https://github.com/LimBee/NTIRE2017,Y
residual dense network for image super-resolution,https://github.com/puffnjackie/pytorch-super-resolution-implementations,N
residual dense network for image super-resolution,https://github.com/yulunzhang/RDN,Y
feedback network for image super-resolution,https://github.com/Paper99/SRFBN_CVPR19,Y
beyond deep residual learning for image restoration: persistent homology-guided manifold simplification,https://github.com/iorism/CNN,N
multi-level wavelet-cnn for image restoration,https://github.com/lpj0/MWCNN,N
"fast, accurate, and lightweight super-resolution with cascading residual network",https://github.com/nmhkahn/CARN-pytorch,N
ram: residual attention module for single image super-resolution,https://github.com/S-aiueo32/SRRAM,Y
lightweight and efficient image super-resolution with block state-based recursive network,https://github.com/idearibosome/tf-bsrn-sr,N
non-local recurrent network for image restoration,https://github.com/Ding-Liu/NLRN,Y
learning a single convolutional super-resolution network for multiple degradations,https://github.com/cszn/SRMD,Y
enhancenet: single image super-resolution through automated texture synthesis,https://github.com/geonm/EnhanceNet-Tensorflow,N
enhancenet: single image super-resolution through automated texture synthesis,https://github.com/msmsajjadi/EnhanceNet-Code,N
enhancenet: single image super-resolution through automated texture synthesis,https://github.com/advaza/enhancenet_pretrained,N
memnet: a persistent memory network for image restoration,https://github.com/tyshiwo/MemNet,N
sesr: single image super resolution with recursive squeeze and excitation networks,https://github.com/opteroncx/SESR,N
fast and accurate single image super-resolution via information distillation network,https://github.com/Zheng222/IDN-Caffe,Y
beyond a gaussian denoiser: residual learning of deep cnn for image denoising,https://github.com/shibuiwilliam/DeepLearningDenoise,N
beyond a gaussian denoiser: residual learning of deep cnn for image denoising,https://github.com/lye0618/NODE-Denoiser,N
beyond a gaussian denoiser: residual learning of deep cnn for image denoising,https://github.com/kfallah/NODE-Denoiser,N
beyond a gaussian denoiser: residual learning of deep cnn for image denoising,https://github.com/cszn/DnCNN,N
beyond a gaussian denoiser: residual learning of deep cnn for image denoising,https://github.com/ShakedDovrat/JpegArtifactRemoval,N
beyond a gaussian denoiser: residual learning of deep cnn for image denoising,https://github.com/tum-vision/learn_prox_ops,N
image super-resolution via dual-state recurrent networks,https://github.com/WeiHan3/dsrn,Y
image super-resolution using deep convolutional networks,https://github.com/fourseaforfriend/waifu2x,Y
image super-resolution using deep convolutional networks,https://github.com/07Agarg/Image-Resolution-Enhancement-SRCNN,Y
image super-resolution using deep convolutional networks,https://github.com/r06922019/butt_lion_paper_notes,Y
image super-resolution using deep convolutional networks,https://github.com/mayank-17/Project-Image-Restoration-using-SRCNN,Y
image super-resolution using deep convolutional networks,https://github.com/Shritesh99/Image_Super_Resolution,Y
image super-resolution using deep convolutional networks,https://github.com/nagadomi/waifu2x,Y
image super-resolution using deep convolutional networks,https://github.com/Pulkitdzrt/ML-Image-Super-Resolution,Y
image super-resolution using deep convolutional networks,https://github.com/titu1994/Image-Super-Resolution,N
image super-resolution using deep convolutional networks,https://github.com/soham239/MLND_Capstone_Project,Y
image super-resolution using deep convolutional networks,https://github.com/shreeyashyende/better_img_res_with_SRCNN,Y
image super-resolution using deep convolutional networks,https://github.com/Shritesh99/100DaysofMLCodeChallenge,Y
image super-resolution using deep convolutional networks,https://github.com/jupiterman/Super-Resolution-Images,N
image super-resolution using deep convolutional networks,https://github.com/HighVoltageRocknRoll/sr,Y
image super-resolution using deep convolutional networks,https://github.com/WarrenGreen/srcnn,Y
deep back-projection networks for super-resolution,https://github.com/thstkdgus35/EDSR-PyTorch,Y
deep back-projection networks for super-resolution,https://github.com/rajatthepagal/DBPN-Keras,Y
deep back-projection networks for super-resolution,https://github.com/15517965908/keras-DBPN,Y
deep back-projection networks for super-resolution,https://github.com/alterzero/DBPN-Pytorch,N
deep back-projection networks for super-resolution,https://github.com/markmaxt/VideoSR,Y
image reconstruction with predictive filter flow,https://github.com/aimerykong/predictive-filter-flow,Y
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/gongenhao/GANCS,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/dimawork1981/super_resolution_bot,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/jacquelinelala/GFN,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/ReNginx/FR-SRGAN,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/itsuki8914/srresnet4x,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/deepak112/Keras-SRGAN,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/idearibosome/tf-perceptual-eusr,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/leftthomas/SRGAN,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/JasonPlawinski/SuperResolution,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/jupiterman/Super-Resolution-Images,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/zijundeng/SRGAN,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/SDBurt/SRGAN-PT,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/CreativeCodingLab/DeepIllumination,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/jini7652/srgan002,N
photo-realistic single image super-resolution using a generative adversarial network,https://github.com/anujtyagi2802/Keras-SRGAN,N
